,Time
0,0.1639392375946045
1,0.03283286094665527
2,0.13996386528015137
3,0.14375710487365723
4,0.034832000732421875
5,0.026047945022583008
6,0.022218942642211914
7,0.022119998931884766
8,0.029704809188842773
9,0.025122642517089844
10,0.01758122444152832
11,0.01533198356628418
12,0.022261857986450195
13,0.025617122650146484
14,0.03006911277770996
15,0.021049976348876953
16,0.03535008430480957
17,0.030427217483520508
18,0.0313878059387207
19,0.03096318244934082
20,0.021849870681762695
21,0.021057844161987305
22,0.021741151809692383
23,0.020672082901000977
24,0.02089977264404297
25,0.021663904190063477
26,0.020181894302368164
27,0.021305084228515625
28,0.02925419807434082
29,0.029577255249023438
30,0.016376018524169922
31,0.02230215072631836
32,0.021425962448120117
33,0.02163100242614746
34,0.022708892822265625
35,0.021978139877319336
36,0.015337944030761719
37,0.023360013961791992
38,0.022084951400756836
39,0.029284954071044922
40,0.021324872970581055
41,0.020718097686767578
42,0.021231889724731445
43,0.020617961883544922
44,0.022436857223510742
45,0.02516484260559082
46,0.024172067642211914
47,0.0212709903717041
48,0.022256851196289062
49,0.022284984588623047
50,0.021723031997680664
51,0.029991865158081055
52,0.03633689880371094
53,0.023461103439331055
54,0.02825307846069336
55,0.02292799949645996
56,0.025562763214111328
57,0.02206897735595703
58,0.02101302146911621
59,0.021991252899169922
60,0.030537128448486328
61,0.015883922576904297
62,0.02140331268310547
63,0.028992652893066406
64,0.022021055221557617
65,0.02315497398376465
66,0.015017986297607422
67,0.01776409149169922
68,0.020424842834472656
69,0.020486831665039062
70,0.02005314826965332
71,0.021995067596435547
72,0.015176057815551758
73,0.022166967391967773
74,0.02305316925048828
75,0.015835046768188477
76,0.015009880065917969
77,0.02080082893371582
78,0.027225017547607422
79,0.029368877410888672
80,0.02077484130859375
81,0.022205352783203125
82,0.0215909481048584
83,0.024096012115478516
84,0.027276039123535156
85,0.022562026977539062
86,0.022001028060913086
87,0.023568153381347656
88,0.01800704002380371
89,0.022029876708984375
90,0.02188277244567871
91,0.021291732788085938
92,0.029626131057739258
93,0.021438121795654297
94,0.021908044815063477
95,0.02025890350341797
96,0.017117023468017578
97,0.020361900329589844
98,0.02214503288269043
99,0.024260997772216797
