,Time
0,0.060545921325683594
1,0.05406475067138672
2,0.036229848861694336
3,0.04839491844177246
4,0.03570103645324707
5,0.042405128479003906
6,0.03840494155883789
7,0.03858184814453125
8,0.05025482177734375
9,0.04543185234069824
10,0.04309868812561035
11,0.03573894500732422
12,0.041990041732788086
13,0.03677797317504883
14,0.06492495536804199
15,0.037358999252319336
16,0.05341792106628418
17,0.036318063735961914
18,0.03822016716003418
19,0.03909492492675781
20,0.0544886589050293
21,0.04880380630493164
22,0.05118703842163086
23,0.05735015869140625
24,0.03635120391845703
25,0.044513702392578125
26,0.04982495307922363
27,0.047415971755981445
28,0.04758000373840332
29,0.04559516906738281
30,0.04656815528869629
31,0.05626511573791504
32,0.04158282279968262
33,0.043467044830322266
34,0.044319868087768555
35,0.042140960693359375
36,0.03929877281188965
37,0.03705406188964844
38,0.03838706016540527
39,0.042324066162109375
40,0.06018519401550293
41,0.048168182373046875
42,0.043398141860961914
43,0.04761910438537598
44,0.036978960037231445
45,0.050006866455078125
46,0.0417482852935791
47,0.040411949157714844
48,0.03791213035583496
49,0.04256939888000488
50,0.03991389274597168
51,0.0367579460144043
52,0.04062199592590332
53,0.05517005920410156
54,0.04869198799133301
55,0.038665056228637695
56,0.03972625732421875
57,0.038847923278808594
58,0.038755178451538086
59,0.04107809066772461
60,0.03778791427612305
61,0.04668092727661133
62,0.05302309989929199
63,0.04323720932006836
64,0.04249715805053711
65,0.05087113380432129
66,0.04562091827392578
67,0.05811309814453125
68,0.046324968338012695
69,0.04656410217285156
70,0.03816699981689453
71,0.03752398490905762
72,0.03890204429626465
73,0.03710007667541504
74,0.0380549430847168
75,0.041790008544921875
76,0.041371822357177734
77,0.03875112533569336
78,0.03800010681152344
79,0.0449671745300293
80,0.03528237342834473
81,0.045851945877075195
82,0.0381779670715332
83,0.04002785682678223
84,0.04443693161010742
85,0.04637789726257324
86,0.038233041763305664
87,0.03858304023742676
88,0.07213997840881348
89,0.04010891914367676
90,0.040236711502075195
91,0.037979841232299805
92,0.04028606414794922
93,0.040283203125
94,0.04085516929626465
95,0.0676870346069336
96,0.03872799873352051
97,0.039489030838012695
98,0.03787493705749512
99,0.045391082763671875
