,Time
0,0.022211074829101562
1,0.01890873908996582
2,0.015936851501464844
3,0.016518115997314453
4,0.015858888626098633
5,0.015917062759399414
6,0.018232107162475586
7,0.015725135803222656
8,0.01738595962524414
9,0.015778064727783203
10,0.017174959182739258
11,0.018406152725219727
12,0.017094850540161133
13,0.018067121505737305
14,0.01596999168395996
15,0.01750493049621582
16,0.02274298667907715
17,0.026756763458251953
18,0.015868186950683594
19,0.017300844192504883
20,0.01585698127746582
21,0.019711017608642578
22,0.019626855850219727
23,0.015928030014038086
24,0.016750097274780273
25,0.015743017196655273
26,0.023819923400878906
27,0.015980958938598633
28,0.01588582992553711
29,0.01602482795715332
30,0.01663827896118164
31,0.01695394515991211
32,0.016115903854370117
33,0.01873302459716797
34,0.016710996627807617
35,0.01593494415283203
36,0.01583123207092285
37,0.01583695411682129
38,0.015928983688354492
39,0.015861988067626953
40,0.015820026397705078
41,0.01581597328186035
42,0.016965866088867188
43,0.015846967697143555
44,0.020416975021362305
45,0.0198972225189209
46,0.021953582763671875
47,0.01656818389892578
48,0.019052982330322266
49,0.0
50,0.022555828094482422
51,0.0364990234375
52,0.015774965286254883
53,0.01594400405883789
54,0.01610541343688965
55,0.01592111587524414
56,0.018475055694580078
57,0.015826940536499023
58,0.01889777183532715
59,0.017843008041381836
60,0.015933990478515625
61,0.018324851989746094
62,0.01640796661376953
63,0.016588926315307617
64,0.017694950103759766
65,0.01625680923461914
66,0.015799760818481445
67,0.015992164611816406
68,0.01845574378967285
69,0.01601099967956543
70,0.016171932220458984
71,0.0157470703125
72,0.01978278160095215
73,0.017175674438476562
74,0.015926122665405273
75,0.02206110954284668
76,0.015855073928833008
77,0.015880107879638672
78,0.016017913818359375
79,0.01631307601928711
80,0.022593021392822266
81,0.01769876480102539
82,0.0186460018157959
83,0.020424842834472656
84,0.015692710876464844
85,0.015834808349609375
86,0.016911983489990234
87,0.015887975692749023
88,0.0159149169921875
89,0.015873193740844727
90,0.016160011291503906
91,0.018065929412841797
92,0.01582789421081543
93,0.015890836715698242
94,0.017066001892089844
95,0.01637887954711914
96,0.0221860408782959
97,0.019913911819458008
98,0.01887989044189453
99,0.01725172996520996
