,Time
0,0.058499813079833984
1,0.03599905967712402
2,0.036620140075683594
3,0.040901899337768555
4,0.04059600830078125
5,0.035745859146118164
6,0.03811001777648926
7,0.042806148529052734
8,0.037206172943115234
9,0.03846383094787598
10,0.04589200019836426
11,0.03797602653503418
12,0.04208874702453613
13,0.0377049446105957
14,0.04950308799743652
15,0.038725852966308594
16,0.04015493392944336
17,0.04301285743713379
18,0.042836904525756836
19,0.03412771224975586
20,0.04233503341674805
21,0.04363703727722168
22,0.03977513313293457
23,0.04044508934020996
24,0.03694510459899902
25,0.03754234313964844
26,0.08684420585632324
27,0.04180788993835449
28,0.046422719955444336
29,0.03520488739013672
30,0.04012298583984375
31,0.03797507286071777
32,0.03794407844543457
33,0.04370403289794922
34,0.04714012145996094
35,0.040107011795043945
36,0.03615522384643555
37,0.043540000915527344
38,0.036871910095214844
39,0.04383707046508789
40,0.03838706016540527
41,0.04128265380859375
42,0.0490260124206543
43,0.05117368698120117
44,0.03771185874938965
45,0.0421299934387207
46,0.03807806968688965
47,0.036696672439575195
48,0.03994107246398926
49,0.04106903076171875
50,0.036583900451660156
51,0.03760886192321777
52,0.03966093063354492
53,0.035771846771240234
54,0.03788399696350098
55,0.043649911880493164
56,0.04062008857727051
57,0.04792594909667969
58,0.0372312068939209
59,0.04081416130065918
60,0.037149906158447266
61,0.03854084014892578
62,0.0436711311340332
63,0.050344228744506836
64,0.03574109077453613
65,0.0387880802154541
66,0.03901219367980957
67,0.03743100166320801
68,0.0381779670715332
69,0.041443824768066406
70,0.039131879806518555
71,0.04137086868286133
72,0.048779964447021484
73,0.04312396049499512
74,0.03989410400390625
75,0.04074811935424805
76,0.04305911064147949
77,0.03856778144836426
78,0.035386085510253906
79,0.03829622268676758
80,0.03586006164550781
81,0.043473005294799805
82,0.03655886650085449
83,0.036390066146850586
84,0.0387120246887207
85,0.0365908145904541
86,0.048766374588012695
87,0.05344414710998535
88,0.04052400588989258
89,0.04521799087524414
90,0.037763118743896484
91,0.03933119773864746
92,0.04372286796569824
93,0.03951215744018555
94,0.04295229911804199
95,0.039856910705566406
96,0.0488739013671875
97,0.04373502731323242
98,0.03512215614318848
99,0.04223275184631348
