,Time
0,0.003314971923828125
1,0.01718592643737793
2,0.007494926452636719
3,0.003083944320678711
4,0.004549264907836914
5,0.007904052734375
6,0.0033299922943115234
7,0.008822202682495117
8,0.0035829544067382812
9,0.004050016403198242
10,0.0054628849029541016
11,0.00668787956237793
12,0.0033440589904785156
13,0.0031130313873291016
14,0.0032639503479003906
15,0.0032951831817626953
16,0.003876209259033203
17,0.003628969192504883
18,0.008428096771240234
19,0.003495931625366211
20,0.0050008296966552734
21,0.003304004669189453
22,0.003117799758911133
23,0.005101919174194336
24,0.0033080577850341797
25,0.0030329227447509766
26,0.0030901432037353516
27,0.005293846130371094
28,0.004585981369018555
29,0.004087924957275391
30,0.003113985061645508
31,0.005763053894042969
32,0.0035676956176757812
33,0.0033080577850341797
34,0.003956317901611328
35,0.003210306167602539
36,0.006819248199462891
37,0.003253936767578125
38,0.0032918453216552734
39,0.0032520294189453125
40,0.006899118423461914
41,0.0032732486724853516
42,0.003493785858154297
43,0.007112979888916016
44,0.0037841796875
45,0.003340005874633789
46,0.004045009613037109
47,0.0031261444091796875
48,0.005315065383911133
49,0.0031731128692626953
50,0.0031588077545166016
51,0.003612995147705078
52,0.003228902816772461
53,0.006144046783447266
54,0.0035991668701171875
55,0.0073909759521484375
56,0.003467082977294922
57,0.0034232139587402344
58,0.0035409927368164062
59,0.006247997283935547
60,0.0030689239501953125
61,0.0037369728088378906
62,0.0032341480255126953
63,0.003195047378540039
64,0.0033521652221679688
65,0.003935337066650391
66,0.005275726318359375
67,0.0034410953521728516
68,0.006717205047607422
69,0.005109071731567383
70,0.0034532546997070312
71,0.0032188892364501953
72,0.003242015838623047
73,0.003889799118041992
74,0.007276773452758789
75,0.003253936767578125
76,0.0034067630767822266
77,0.003304004669189453
78,0.0035588741302490234
79,0.02244091033935547
80,0.004142284393310547
81,0.003143787384033203
82,0.003404855728149414
83,0.0050580501556396484
84,0.007707357406616211
85,0.0033979415893554688
86,0.0033278465270996094
87,0.003606081008911133
88,0.0067119598388671875
89,0.0032968521118164062
90,0.0033762454986572266
91,0.005822896957397461
92,0.004275798797607422
93,0.003181934356689453
94,0.0032777786254882812
95,0.006186962127685547
96,0.005792856216430664
97,0.003432035446166992
98,0.0033431053161621094
99,0.003101825714111328
