,Time
0,0.03660893440246582
1,0.4320850372314453
2,0.044435977935791016
3,0.044944047927856445
4,0.4181501865386963
5,0.03718900680541992
6,0.039365291595458984
7,0.02282094955444336
8,0.24972796440124512
9,0.022095918655395508
10,0.022348880767822266
11,0.022544145584106445
12,0.02515387535095215
13,0.03698110580444336
14,0.02206897735595703
15,0.02255988121032715
16,0.021676063537597656
17,0.025655031204223633
18,0.021738052368164062
19,0.03660702705383301
20,0.03990292549133301
21,0.03589892387390137
22,0.021755695343017578
23,0.02188587188720703
24,0.022850990295410156
25,0.026699066162109375
26,0.023959875106811523
27,0.02220916748046875
28,0.022233009338378906
29,0.022318124771118164
30,0.024914026260375977
31,0.021784067153930664
32,0.021859169006347656
33,0.02196216583251953
34,0.05597376823425293
35,0.024447917938232422
36,0.024657011032104492
37,0.02204585075378418
38,0.02372002601623535
39,0.022010087966918945
40,0.022526979446411133
41,0.02693009376525879
42,0.02213287353515625
43,0.022557973861694336
44,0.02367424964904785
45,0.021925926208496094
46,0.048836708068847656
47,0.022032737731933594
48,0.024524927139282227
49,0.024748802185058594
50,0.021917104721069336
51,0.02235698699951172
52,0.07572412490844727
53,0.03335714340209961
54,0.023067951202392578
55,0.0941009521484375
56,0.0290219783782959
57,0.022699832916259766
58,0.024631977081298828
59,0.021836042404174805
60,0.028333663940429688
61,0.022969961166381836
62,0.02498626708984375
63,0.02177286148071289
64,0.021863937377929688
65,0.023965835571289062
66,0.021815061569213867
67,0.02996826171875
68,0.023682832717895508
69,0.024654865264892578
70,0.022003889083862305
71,0.023180007934570312
72,0.023112058639526367
73,0.02605295181274414
74,0.021696090698242188
75,0.022727012634277344
76,0.023638010025024414
77,0.02195906639099121
78,0.021716833114624023
79,0.027813196182250977
80,0.025950908660888672
81,0.022343158721923828
82,0.023819923400878906
83,0.027801990509033203
84,0.021861791610717773
85,0.027247190475463867
86,0.023787975311279297
87,0.02196192741394043
88,0.02175283432006836
89,0.02225518226623535
90,0.023547887802124023
91,0.02183389663696289
92,0.021989107131958008
93,0.02417898178100586
94,0.021831989288330078
95,0.022613048553466797
96,0.021752119064331055
97,0.024363994598388672
98,0.021986961364746094
99,0.021852970123291016
