,Time
0,0
1,0.017498016357421875
2,0.016277074813842773
3,0.016809940338134766
4,0.01568007469177246
5,0.01582193374633789
6,0.01599574089050293
7,0.015866756439208984
8,0.016167879104614258
9,0.016018152236938477
10,0.01595902442932129
11,0.017302989959716797
12,0.015858888626098633
13,0.017641067504882812
14,0.015646934509277344
15,0.02185201644897461
16,0.017420053482055664
17,0.01577591896057129
18,0.015742063522338867
19,0.015802860260009766
20,0.020246028900146484
21,0.016011953353881836
22,0.0157930850982666
23,0.016376018524169922
24,0.022507905960083008
25,0.015954017639160156
26,0.015774965286254883
27,0.01572895050048828
28,0.02262711524963379
29,0.016815900802612305
30,0.023705005645751953
31,0.016022682189941406
32,0.015802860260009766
33,0.016112804412841797
34,0.022761821746826172
35,0.01579904556274414
36,0.015853166580200195
37,0.016827821731567383
38,0.01842188835144043
39,0.015797138214111328
40,0.015789031982421875
41,0.01610398292541504
42,0.016106128692626953
43,0.024082183837890625
44,0.024567127227783203
45,0.01571798324584961
46,0.015915870666503906
47,0.016031980514526367
48,0.016003847122192383
49,0.01599287986755371
50,0.015760183334350586
51,0.01638484001159668
52,0.015774250030517578
53,0.0158998966217041
54,0.016325712203979492
55,0.01592564582824707
56,0.022735118865966797
57,0.01597738265991211
58,0.01600503921508789
59,0.016269922256469727
60,0.019649028778076172
61,0.01603102684020996
62,0.015980005264282227
63,0.015948057174682617
64,0.015847206115722656
65,0.01604485511779785
66,0.01631021499633789
67,0.015908002853393555
68,0.015803098678588867
69,0.019110918045043945
70,0.02097010612487793
71,0.019270896911621094
72,0.0240628719329834
73,0.01599597930908203
74,0.021647930145263672
75,0.0186617374420166
76,0.015891075134277344
77,0.015940189361572266
78,0.015952110290527344
79,0.016016006469726562
80,0.0162050724029541
81,0.0158841609954834
82,0.015882015228271484
83,0.01590585708618164
84,0.01668715476989746
85,0.01598072052001953
86,0.01612067222595215
87,0.017427921295166016
88,0.020472049713134766
89,0.016054153442382812
90,0.018306970596313477
91,0.015804052352905273
92,0.016057968139648438
93,0.016195058822631836
94,0.017482995986938477
95,0.015757083892822266
96,0.018540143966674805
97,0.015748023986816406
98,0.015852928161621094
99,0.015980958938598633
