,Time
0,0.10511112213134766
1,0.10903406143188477
2,0.09757089614868164
3,0.11491608619689941
4,0.08847522735595703
5,0.09926104545593262
6,0.09325408935546875
7,0.11802482604980469
8,0.10994982719421387
9,0.0953516960144043
10,0.09582805633544922
11,0.09383678436279297
12,0.11742901802062988
13,0.10466790199279785
14,0.1100468635559082
15,0.08839988708496094
16,0.09345579147338867
17,0.1086881160736084
18,0.09340119361877441
19,0.09465909004211426
20,0.09943509101867676
21,0.09400296211242676
22,0.09033489227294922
23,0.09256601333618164
24,0.10052990913391113
25,0.09723019599914551
26,0.08349299430847168
27,0.09100914001464844
28,0.1056680679321289
29,0.10747599601745605
30,0.10189628601074219
31,0.09838366508483887
32,0.09617304801940918
33,0.09874200820922852
34,0.09859800338745117
35,0.10557007789611816
36,0.09630298614501953
37,0.09556388854980469
38,0.08710408210754395
39,0.09557318687438965
40,0.09266519546508789
41,0.09132623672485352
42,0.09207606315612793
43,0.1123659610748291
44,0.09893298149108887
45,0.09248208999633789
46,0.11068296432495117
47,0.0893697738647461
48,0.09585690498352051
49,0.10184097290039062
50,0.10202598571777344
51,0.09287905693054199
52,0.09032773971557617
53,0.09374403953552246
54,0.09445619583129883
55,0.09251999855041504
56,0.09856891632080078
57,0.09083080291748047
58,0.08467793464660645
59,0.11426997184753418
60,0.10100889205932617
61,0.09942889213562012
62,0.10336923599243164
63,0.09059405326843262
64,0.08930611610412598
65,0.09034085273742676
66,0.09338784217834473
67,0.09182286262512207
68,0.08306884765625
69,0.10680913925170898
70,0.09051394462585449
71,0.12102794647216797
72,0.10842227935791016
73,0.11526679992675781
74,0.10122489929199219
75,0.09183716773986816
76,0.09367179870605469
77,0.09070491790771484
78,0.09000301361083984
79,0.09454107284545898
80,0.08739399909973145
81,0.10051989555358887
82,0.0917668342590332
83,0.09482812881469727
84,0.09779691696166992
85,0.09074783325195312
86,0.09216117858886719
87,0.08845782279968262
88,0.09725499153137207
89,0.09856700897216797
90,0.08199501037597656
91,0.09268569946289062
92,0.09753608703613281
93,0.09566807746887207
94,0.15845298767089844
95,0.0916590690612793
96,0.09847402572631836
97,0.0989236831665039
98,0.09835004806518555
99,0.09936809539794922
