,Time
0,0.05182385444641113
1,0.06025290489196777
2,0.26753902435302734
3,0.058791160583496094
4,0.0516049861907959
5,0.021763086318969727
6,0.07555985450744629
7,0.02257513999938965
8,0.4560239315032959
9,0.021785259246826172
10,0.02674722671508789
11,0.024547100067138672
12,0.4288661479949951
13,0.05752086639404297
14,0.021933794021606445
15,0.43132805824279785
16,0.022825956344604492
17,0.02237391471862793
18,0.0
19,0.032472848892211914
20,0.022107839584350586
21,0.022078990936279297
22,0.022278785705566406
23,0.021830081939697266
24,0.021790742874145508
25,0.0855259895324707
26,0.021842241287231445
27,0.025088071823120117
28,0.021758079528808594
29,0.02201104164123535
30,0.06928610801696777
31,0.021847963333129883
32,0.028404951095581055
33,0.029747962951660156
34,0.026154041290283203
35,0.02185988426208496
36,0.021719694137573242
37,0.021718978881835938
38,0.021641969680786133
39,0.0325160026550293
40,0.025532960891723633
41,0.02840113639831543
42,0.022110939025878906
43,0.0
44,0.027367115020751953
45,0.022263765335083008
46,0.023315906524658203
47,0.021975994110107422
48,0.022999048233032227
49,0.02199697494506836
50,0.022077083587646484
51,0.023319005966186523
52,0.021858692169189453
53,0.022082090377807617
54,0.021888017654418945
55,0.022032976150512695
56,0.02194976806640625
57,0.022221803665161133
58,0.023251771926879883
59,0.021786928176879883
60,0.023079872131347656
61,0.023468971252441406
62,0.022842884063720703
63,0.022410154342651367
64,0.02278900146484375
65,0.028170108795166016
66,0.02248668670654297
67,0.02396106719970703
68,0.02194380760192871
69,0.021921634674072266
70,0.02226090431213379
71,0.02203679084777832
72,0.026395082473754883
73,0.03490495681762695
74,0.02594923973083496
75,0.02488398551940918
76,0.022417068481445312
77,0.021747112274169922
78,0.021831989288330078
79,0.02343606948852539
80,0.022430896759033203
81,0.026527881622314453
82,0.02387404441833496
83,0.021863937377929688
84,0.023141860961914062
85,0.02356100082397461
86,0.02181100845336914
87,0.022469282150268555
88,0.028118133544921875
89,0.026508092880249023
90,0.021784067153930664
91,0.021731853485107422
92,0.02280879020690918
93,0.021722793579101562
94,0.021686077117919922
95,0.022587060928344727
96,0.022201061248779297
97,0.02196216583251953
98,0.024180889129638672
99,0.022073030471801758
