,Time
0,0.01637887954711914
1,0.003923177719116211
2,0.003484964370727539
3,0.0070497989654541016
4,0.0042650699615478516
5,0.011150836944580078
6,0.003387928009033203
7,0.004917144775390625
8,0.007109880447387695
9,0.005207061767578125
10,0.0035190582275390625
11,0.0033299922943115234
12,0.0039038658142089844
13,0.003988027572631836
14,0.005645036697387695
15,0.0034761428833007812
16,0.009658098220825195
17,0.021034955978393555
18,0.0075490474700927734
19,0.003834962844848633
20,0.003693103790283203
21,0.0065500736236572266
22,0.010906219482421875
23,0.0034568309783935547
24,0.022388935089111328
25,0.010521173477172852
26,0.00710296630859375
27,0.00438690185546875
28,0.009055137634277344
29,0.010588884353637695
30,0.003394603729248047
31,0.0118560791015625
32,0.0038299560546875
33,0.006904125213623047
34,0.003773927688598633
35,0.011438131332397461
36,0.0037338733673095703
37,0.0037980079650878906
38,0.006779909133911133
39,0.0049703121185302734
40,0.005190849304199219
41,0.0045588016510009766
42,0.004929065704345703
43,0.0035419464111328125
44,0.004377126693725586
45,0.004055976867675781
46,0.005546092987060547
47,0.003582000732421875
48,0.0035910606384277344
49,0.0036339759826660156
50,0.006294965744018555
51,0.0035326480865478516
52,0.0035898685455322266
53,0.0
54,0.11256194114685059
55,0.003651857376098633
56,0.005419015884399414
57,0.004709005355834961
58,0.0036580562591552734
59,0.0033249855041503906
60,0.005286216735839844
61,0.003406047821044922
62,0.003438234329223633
63,0.005069732666015625
64,0.0037889480590820312
65,0.0032660961151123047
66,0.006918191909790039
67,0.0035049915313720703
68,0.01125192642211914
69,0.0037360191345214844
70,0.0039098262786865234
71,0.006070852279663086
72,0.008243083953857422
73,0.0037140846252441406
74,0.003451108932495117
75,0.003761768341064453
76,0.006188869476318359
77,0.005760908126831055
78,0.0033888816833496094
79,0.007844686508178711
80,0.0044078826904296875
81,0.0036280155181884766
82,0.0035750865936279297
83,0.003392934799194336
84,0.006244182586669922
85,0.0035431385040283203
86,0.003564119338989258
87,0.0037429332733154297
88,0.007215738296508789
89,0.005502939224243164
90,0.010455131530761719
91,0.003863096237182617
92,0.004639148712158203
93,0.004796266555786133
94,0.009286880493164062
95,0.003637552261352539
96,0.0035741329193115234
97,0.0036649703979492188
98,0.00486302375793457
99,0.003704071044921875
