,Time
0,0.021641969680786133
1,0.025148868560791016
2,0.022191762924194336
3,0.025456905364990234
4,0.01731395721435547
5,0.016032934188842773
6,0.022643089294433594
7,0.025522947311401367
8,0.022131919860839844
9,0.016021013259887695
10,0.020293235778808594
11,0.02152705192565918
12,0.020695924758911133
13,0.021651029586791992
14,0.015571117401123047
15,0.02278590202331543
16,0.022565126419067383
17,0.02257823944091797
18,0.02062702178955078
19,0.02112102508544922
20,0.021539926528930664
21,0.026381254196166992
22,0.021770954132080078
23,0.025486230850219727
24,0.022374868392944336
25,0.022388935089111328
26,0.02176690101623535
27,0.02062702178955078
28,0.014828205108642578
29,0.021130084991455078
30,0.022249937057495117
31,0.020956039428710938
32,0.015538930892944336
33,0.01762700080871582
34,0.015295028686523438
35,0.026683807373046875
36,0.02287888526916504
37,0.021635055541992188
38,0.021252870559692383
39,0.016752004623413086
40,0.022120952606201172
41,0.01482701301574707
42,0.03166604042053223
43,0.023852109909057617
44,0.022114038467407227
45,0.024402856826782227
46,0.021335840225219727
47,0.01887822151184082
48,0.024319887161254883
49,0.021615266799926758
50,0.02483391761779785
51,0.022032976150512695
52,0.023053646087646484
53,0.023966073989868164
54,0.01684403419494629
55,0.015156984329223633
56,0.0223391056060791
57,0.02160477638244629
58,0.026753902435302734
59,0.014765024185180664
60,0.022199153900146484
61,0.021790266036987305
62,0.017174959182739258
63,0.024658918380737305
64,0.02412700653076172
65,0.014644145965576172
66,0.029315948486328125
67,0.016151905059814453
68,0.020117759704589844
69,0.022478103637695312
70,0.015681982040405273
71,0.022342920303344727
72,0.021281719207763672
73,0.022398948669433594
74,0.02200794219970703
75,0.021657705307006836
76,0.024101734161376953
77,0.022510290145874023
78,0.018702030181884766
79,0.02266716957092285
80,0.02165389060974121
81,0.027940034866333008
82,0.015266180038452148
83,0.01686406135559082
84,0.014968156814575195
85,0.015525102615356445
86,0.02217388153076172
87,0.015919208526611328
88,0.015653133392333984
89,0.016006946563720703
90,0.016598939895629883
91,0.026754140853881836
92,0.02605891227722168
93,0.02218317985534668
94,0.01524496078491211
95,0.01470804214477539
96,0.021873950958251953
97,0.02178788185119629
98,0.024907827377319336
99,0.02157115936279297
