,Time
0,0.016386032104492188
1,0.016762733459472656
2,0.016295194625854492
3,0.01682567596435547
4,0.015777111053466797
5,0.01576089859008789
6,0.017694950103759766
7,0.016077280044555664
8,0.01676797866821289
9,0.017981767654418945
10,0.023397207260131836
11,0.016594886779785156
12,0.015755891799926758
13,0.01583409309387207
14,0.016524076461791992
15,0.01848912239074707
16,0.020035982131958008
17,0.018739938735961914
18,0.015951156616210938
19,0.01587200164794922
20,0.01580071449279785
21,0.016196250915527344
22,0.016030073165893555
23,0.01618790626525879
24,0.016017913818359375
25,0.016016006469726562
26,0.016135215759277344
27,0.021733760833740234
28,0.025654077529907227
29,0.017266273498535156
30,0.01705193519592285
31,0.015816926956176758
32,0.016214847564697266
33,0.01577591896057129
34,0.015729904174804688
35,0.015948057174682617
36,0.01585102081298828
37,0.016143083572387695
38,0.015844106674194336
39,0.015808820724487305
40,0.01572108268737793
41,0.0160980224609375
42,0.01570892333984375
43,0.0164797306060791
44,0.018220186233520508
45,0.015954017639160156
46,0.015777111053466797
47,0.019765138626098633
48,0.015843868255615234
49,0.021722078323364258
50,0.01602625846862793
51,0.0171358585357666
52,0.01843094825744629
53,0.016991138458251953
54,0.01583075523376465
55,0.015755653381347656
56,0.021174907684326172
57,0.01656198501586914
58,0.0195159912109375
59,0.016546010971069336
60,0.015951156616210938
61,0.018286943435668945
62,0.0173797607421875
63,0.015697240829467773
64,0.015841007232666016
65,0.01996898651123047
66,0.016674041748046875
67,0.0196530818939209
68,0.019723176956176758
69,0.03186321258544922
70,0.01913905143737793
71,0.017366647720336914
72,0.0162661075592041
73,0.01697087287902832
74,0.01615166664123535
75,0.01587986946105957
76,0.03339099884033203
77,0.016019821166992188
78,0.015674114227294922
79,0.016304731369018555
80,0.016935110092163086
81,0.015719175338745117
82,0.027722597122192383
83,0.016081809997558594
84,0.0172271728515625
85,0.019716978073120117
86,0.015819787979125977
87,0.01592707633972168
88,0.015698909759521484
89,0.02308177947998047
90,0.020498991012573242
91,0.01605081558227539
92,0.01622176170349121
93,0.016170978546142578
94,0.01926398277282715
95,0.016253948211669922
96,0.02188396453857422
97,0.016093969345092773
98,0.01579904556274414
99,0.01589179039001465
