,Time
0,0.20949888229370117
1,0.1892998218536377
2,0.20362496376037598
3,0.11628603935241699
4,0.22129487991333008
5,0.1919262409210205
6,0.22775506973266602
7,0.19731688499450684
8,0.1887190341949463
9,0.19327497482299805
10,0.10947108268737793
11,0.19048571586608887
12,0.224365234375
13,0.20778799057006836
14,0.10232901573181152
15,0.10967707633972168
16,0.1113741397857666
17,0.22399282455444336
18,0.20634698867797852
19,0.10621404647827148
20,0.11304998397827148
21,0.19579005241394043
22,0.10920596122741699
23,0.10094904899597168
24,0.19487619400024414
25,0.10498476028442383
26,0.1084589958190918
27,0.1967639923095703
28,0.19916272163391113
29,0.10907435417175293
30,0.10305500030517578
31,0.10701704025268555
32,0.23168206214904785
33,0.112213134765625
34,0.10289978981018066
35,0.10868287086486816
36,0.11471915245056152
37,0.10869407653808594
38,0.10878801345825195
39,0.10709929466247559
40,0.17445087432861328
41,0.18706583976745605
42,0.11604690551757812
43,0.10881900787353516
44,0.09930109977722168
45,0.10193014144897461
46,0.11027789115905762
47,0.1108710765838623
48,0.11687922477722168
49,0.11527299880981445
50,0.1033637523651123
51,0.10333991050720215
52,0.10646200180053711
53,0.10373210906982422
54,0.12266421318054199
55,0.10817790031433105
56,0.10598874092102051
57,0.10540223121643066
58,0.10391402244567871
59,0.12777495384216309
60,0.11287569999694824
61,0.11205005645751953
62,0.10852217674255371
63,0.20516085624694824
64,0.10825228691101074
65,0.1254739761352539
66,0.10399699211120605
67,0.12211203575134277
68,0.11286664009094238
69,0.11628103256225586
70,0.1119070053100586
71,0.1080319881439209
72,0.10265803337097168
73,0.10257291793823242
74,0.10871577262878418
75,0.19630169868469238
76,0.10903000831604004
77,0.1034398078918457
78,0.12676215171813965
79,0.11551785469055176
80,0.14287185668945312
81,0.11857891082763672
82,0.10949492454528809
83,0.1007380485534668
84,0.10796403884887695
85,0.10477519035339355
86,0.11507415771484375
87,0.1895151138305664
88,0.1103670597076416
89,0.104827880859375
90,0.1070699691772461
91,0.10620498657226562
92,0.10630130767822266
93,0.10015606880187988
94,0.11216092109680176
95,0.10202789306640625
96,0.13387703895568848
97,0.11750030517578125
98,0.12353301048278809
99,0.10400819778442383
