,Time
0,0.004553079605102539
1,0.051807403564453125
2,0.0036039352416992188
3,0.0052759647369384766
4,0.003390073776245117
5,0.005402088165283203
6,0.004099130630493164
7,0.011311769485473633
8,0.003518342971801758
9,0.0037300586700439453
10,0.0034677982330322266
11,0.003481149673461914
12,0.003429889678955078
13,0.0047490596771240234
14,0.0035610198974609375
15,0.005690097808837891
16,0.0035898685455322266
17,0.0035758018493652344
18,0.003528118133544922
19,0.0053899288177490234
20,0.003971099853515625
21,0.003531932830810547
22,0.0035619735717773438
23,0.011136054992675781
24,0.005193233489990234
25,0.0034799575805664062
26,0.003777027130126953
27,0.005506753921508789
28,0.0034859180450439453
29,0.0033342838287353516
30,0.008836030960083008
31,0.0038759708404541016
32,0.003523111343383789
33,0.003599882125854492
34,0.0050580501556396484
35,0.0036568641662597656
36,0.004950761795043945
37,0.0055387020111083984
38,0.003717184066772461
39,0.003468036651611328
40,0.0035028457641601562
41,0.0034570693969726562
42,0.004150867462158203
43,0.003381013870239258
44,0.0035619735717773438
45,0.003612041473388672
46,0.003493785858154297
47,0.003849029541015625
48,0.007205009460449219
49,0.0038988590240478516
50,0.005999088287353516
51,0.003523111343383789
52,0.0035219192504882812
53,0.003648042678833008
54,0.00808405876159668
55,0.003834247589111328
56,0.003612995147705078
57,0.003408193588256836
58,0.0034339427947998047
59,0.0035746097564697266
60,0.0054819583892822266
61,0.0038521289825439453
62,0.006084918975830078
63,0.003615856170654297
64,0.0034759044647216797
65,0.0035219192504882812
66,0.003573894500732422
67,0.005522012710571289
68,0.003370046615600586
69,0.00410914421081543
70,0.004061222076416016
71,0.0037851333618164062
72,0.0074770450592041016
73,0.003511667251586914
74,0.0046961307525634766
75,0.005502939224243164
76,0.005121946334838867
77,0.003344297409057617
78,0.0034770965576171875
79,0.006253957748413086
80,0.0035080909729003906
81,0.003670930862426758
82,0.0035147666931152344
83,0.006211280822753906
84,0.0038759708404541016
85,0.003947019577026367
86,0.0034449100494384766
87,0.003873109817504883
88,0.0038471221923828125
89,0.0036249160766601562
90,0.0034029483795166016
91,0.0034978389739990234
92,0.003484964370727539
93,0.0035207271575927734
94,0.003908872604370117
95,0.0036399364471435547
96,0.00351715087890625
97,0.0064351558685302734
98,0.0035398006439208984
99,0.0072689056396484375
