,Time
0,0.024610042572021484
1,0.023488759994506836
2,0.021294116973876953
3,0.016675233840942383
4,0.02211785316467285
5,0.02201390266418457
6,0.023521900177001953
7,0.024749040603637695
8,0.016219139099121094
9,0.025099992752075195
10,0.02198505401611328
11,0.019602060317993164
12,0.02086615562438965
13,0.02171611785888672
14,0.023604869842529297
15,0.02815103530883789
16,0.022176027297973633
17,0.022722244262695312
18,0.01645493507385254
19,0.02198481559753418
20,0.021986007690429688
21,0.021943092346191406
22,0.02102494239807129
23,0.024990081787109375
24,0.4189741611480713
25,0.025616168975830078
26,0.021552085876464844
27,0.021283864974975586
28,0.02065110206604004
29,0.020041227340698242
30,0.022648096084594727
31,0.02129197120666504
32,0.022370100021362305
33,0.020160198211669922
34,0.021369218826293945
35,0.015768051147460938
36,0.024842023849487305
37,0.021274089813232422
38,0.020512819290161133
39,0.015811681747436523
40,0.021834135055541992
41,0.015963077545166016
42,0.020643234252929688
43,0.024248123168945312
44,0.030282974243164062
45,0.026868104934692383
46,0.021262168884277344
47,0.03205990791320801
48,0.015162944793701172
49,0.02068018913269043
50,0.015761137008666992
51,0.02151775360107422
52,0.021411895751953125
53,0.02215409278869629
54,0.02193307876586914
55,0.0224001407623291
56,0.015877962112426758
57,0.024014949798583984
58,0.01522207260131836
59,0.01933002471923828
60,0.021315813064575195
61,0.02151203155517578
62,0.015902280807495117
63,0.0208890438079834
64,0.02077198028564453
65,0.02220916748046875
66,0.025985002517700195
67,0.022297143936157227
68,0.01579880714416504
69,0.021641969680786133
70,0.02226400375366211
71,0.021101951599121094
72,0.017243146896362305
73,0.024155855178833008
74,0.017764806747436523
75,0.020854949951171875
76,0.022253036499023438
77,0.02149224281311035
78,0.021999120712280273
79,0.014954090118408203
80,0.02712106704711914
81,0.02199411392211914
82,0.0215299129486084
83,0.020794153213500977
84,0.014489889144897461
85,0.021521329879760742
86,0.021519899368286133
87,0.022079944610595703
88,0.015062093734741211
89,0.0
90,0.026508092880249023
91,0.024731159210205078
92,0.016083955764770508
93,0.028458118438720703
94,0.02146601676940918
95,0.015073060989379883
96,0.022309064865112305
97,0.024019241333007812
98,0.022391796112060547
99,0.021001815795898438
