,Time
0,0.39184021949768066
1,0.19978117942810059
2,0.20847010612487793
3,0.17967510223388672
4,0.19931387901306152
5,0.1822187900543213
6,0.02297520637512207
7,0.17977285385131836
8,0.023086071014404297
9,0.026531696319580078
10,0.18164801597595215
11,0.02175116539001465
12,0.02461099624633789
13,0.03449702262878418
14,0.031172752380371094
15,0.04898524284362793
16,0.027144908905029297
17,0.02752089500427246
18,0.021702289581298828
19,0.021612882614135742
20,0.02369093894958496
21,0.024401187896728516
22,0.021813154220581055
23,0.02501988410949707
24,0.022071123123168945
25,0.451124906539917
26,0.022710084915161133
27,0.027463912963867188
28,0.03292703628540039
29,0.182175874710083
30,0.02233719825744629
31,0.02178025245666504
32,0.022897005081176758
33,0.021833181381225586
34,0.025336027145385742
35,0.021999835968017578
36,0.02321314811706543
37,0.02183699607849121
38,0.024946928024291992
39,0.021806001663208008
40,0.03237795829772949
41,0.031484365463256836
42,0.022629976272583008
43,0.021784067153930664
44,0.029206037521362305
45,0.021825790405273438
46,0.024697065353393555
47,0.021886825561523438
48,0.022350788116455078
49,0.02359294891357422
50,0.021853923797607422
51,0.025469064712524414
52,0.02190113067626953
53,0.024374008178710938
54,0.025482892990112305
55,0.025412797927856445
56,0.0218808650970459
57,0.02185797691345215
58,0.023537158966064453
59,0.02210092544555664
60,0.02609086036682129
61,0.022341251373291016
62,0.024216175079345703
63,0.02193307876586914
64,0.0225369930267334
65,0.021649837493896484
66,0.02197408676147461
67,0.023467063903808594
68,0.025445938110351562
69,0.02185797691345215
70,0.02503204345703125
71,0.022022724151611328
72,0.021823883056640625
73,0.025590181350708008
74,0.021803855895996094
75,0.021973133087158203
76,0.023250818252563477
77,0.02171921730041504
78,0.024991989135742188
79,0.021805286407470703
80,0.02214670181274414
81,0.0234529972076416
82,0.021750926971435547
83,0.022031307220458984
84,0.032479047775268555
85,0.027068138122558594
86,0.02196502685546875
87,0.021888017654418945
88,0.021757841110229492
89,0.022183895111083984
90,0.02162790298461914
91,0.022518157958984375
92,0.024075031280517578
93,0.025628328323364258
94,0.021723031997680664
95,0.026156902313232422
96,0.021847963333129883
97,0.0218508243560791
98,0.02175116539001465
99,0.02198195457458496
