,Time
0,0.08078312873840332
1,0.060449838638305664
2,0.09343290328979492
3,0.03613781929016113
4,0.236253023147583
5,0.035859107971191406
6,0.04448413848876953
7,0.03677105903625488
8,0.03897213935852051
9,0.03771805763244629
10,0.038745880126953125
11,0.03914594650268555
12,0.06980085372924805
13,0.04153800010681152
14,0.036926984786987305
15,0.04593515396118164
16,0.03714489936828613
17,0.035722970962524414
18,0.03583788871765137
19,0.03786897659301758
20,0.039093017578125
21,0.035720109939575195
22,0.036943912506103516
23,0.03795576095581055
24,0.03589296340942383
25,0.03897690773010254
26,0.037492990493774414
27,0.03979086875915527
28,0.03748512268066406
29,0.03644514083862305
30,0.04490184783935547
31,0.03818178176879883
32,0.038774728775024414
33,0.03956007957458496
34,0.04006004333496094
35,0.04092907905578613
36,0.03774309158325195
37,0.04154205322265625
38,0.04366731643676758
39,0.0367579460144043
40,0.03558182716369629
41,0.03684210777282715
42,0.047335147857666016
43,0.038986921310424805
44,0.042388916015625
45,0.04256176948547363
46,0.0429530143737793
47,0.04818892478942871
48,0.03793692588806152
49,0.04360198974609375
50,0.03987526893615723
51,0.03809809684753418
52,0.03968310356140137
53,0.04409503936767578
54,0.039061784744262695
55,0.04141092300415039
56,0.05211210250854492
57,0.03628206253051758
58,0.03970909118652344
59,0.03747081756591797
60,0.040676116943359375
61,0.061901092529296875
62,0.03898167610168457
63,0.04187130928039551
64,0.048477888107299805
65,0.03786921501159668
66,0.036039113998413086
67,0.03805899620056152
68,0.05371379852294922
69,0.03275799751281738
70,0.05398392677307129
71,0.037966012954711914
72,0.041748046875
73,0.05210590362548828
74,0.04467201232910156
75,0.05586504936218262
76,0.04643988609313965
77,0.03905487060546875
78,0.03736090660095215
79,0.03504586219787598
80,0.037056922912597656
81,0.041548728942871094
82,0.04371285438537598
83,0.05966591835021973
84,0.03752303123474121
85,0.04069185256958008
86,0.03982806205749512
87,0.04110097885131836
88,0.04325389862060547
89,0.04050898551940918
90,0.03819584846496582
91,0.03628802299499512
92,0.037344932556152344
93,0.03748512268066406
94,0.03667283058166504
95,0.035407066345214844
96,0.040982723236083984
97,0.04117774963378906
98,0.0605471134185791
99,0.03690600395202637
